date,district_id,daily_deaths
2022-06-20,286,3
2022-06-20,287,0
2022-06-20,288,0
2022-06-20,289,1
2022-06-20,290,1
2022-06-20,291,4
2022-06-20,292,3
2022-06-20,293,1
2022-06-20,294,0
2022-06-20,295,1
2022-06-20,296,1
2022-06-20,297,3
2022-06-20,298,3
2022-06-20,299,0
2022-06-20,300,0
2022-06-20,301,1
2022-06-20,302,1
2022-06-20,303,1
2022-06-20,304,0
2022-06-20,305,1
2022-06-20,306,0
2022-06-20,307,1
2022-06-20,308,0
2022-06-27,277,1
2022-06-27,278,2
2022-06-27,279,3
2022-06-27,280,3
2022-06-27,281,1
2022-06-27,282,0
2022-06-27,283,3
2022-06-27,284,2
2022-06-27,285,3
2022-06-27,286,5
2022-06-27,287,2
2022-06-27,288,2
2022-06-27,289,4
2022-06-27,290,1
2022-06-27,291,2
2022-06-27,292,5
2022-06-27,293,1
2022-06-27,294,3
2022-06-27,295,3
2022-06-27,296,2
2022-06-27,297,1
2022-06-27,298,3
2022-06-27,299,2
2022-06-27,300,2
2022-06-27,301,0
2022-06-27,302,0
2022-06-27,303,3
2022-06-27,304,1
2022-06-27,305,0
2022-06-27,306,3
2022-06-27,307,1
2022-06-27,308,1
2022-07-04,277,1
2022-07-04,278,5
2022-07-04,279,5
2022-07-04,280,3
2022-07-04,281,4
2022-07-04,282,2
2022-07-04,283,7
2022-07-04,284,2
2022-07-04,285,3
2022-07-04,286,3
2022-07-04,287,3
2022-07-04,288,1
2022-07-04,289,0
2022-07-04,290,3
2022-07-04,291,4
2022-07-04,292,5
2022-07-04,293,2
2022-07-04,294,3
2022-07-04,295,0
2022-07-04,296,2
2022-07-04,297,3
2022-07-04,298,1
2022-07-04,299,3
2022-07-04,300,5
2022-07-04,301,5
2022-07-04,302,3
2022-07-04,303,2
2022-07-04,304,3
2022-07-04,305,0
2022-07-04,306,3
2022-07-04,307,4
2022-07-04,308,5
2022-07-11,277,1
2022-07-11,278,10
2022-07-11,279,1
2022-07-11,280,5
2022-07-11,281,9
2022-07-11,282,4
2022-07-11,283,6
2022-07-11,284,8
2022-07-11,285,1
2022-07-11,286,2
2022-07-11,287,1
2022-07-11,288,2
2022-07-11,289,3
2022-07-11,290,5
2022-07-11,291,5
2022-07-11,292,3
2022-07-11,293,1
2022-07-11,294,6
2022-07-11,295,1
2022-07-11,296,3
2022-07-11,297,2
2022-07-11,298,4
2022-07-11,299,4
2022-07-11,300,3
2022-07-11,301,3
2022-07-11,302,2
2022-07-11,303,4
2022-07-11,304,1
2022-07-11,305,2
2022-07-11,306,0
2022-07-11,307,3
2022-07-11,308,1
2022-07-18,277,1
2022-07-18,278,6
2022-07-18,279,3
2022-07-18,280,6
2022-07-18,281,8
2022-07-18,282,2
2022-07-18,283,11
2022-07-18,284,9
2022-07-18,285,8
2022-07-18,286,5
2022-07-18,287,1
2022-07-18,288,1
2022-07-18,289,2
2022-07-18,290,4
2022-07-18,291,4
2022-07-18,292,10
2022-07-18,293,1
2022-07-18,294,3
2022-07-18,295,0
2022-07-18,296,5
2022-07-18,297,1
2022-07-18,298,4
2022-07-18,299,3
2022-07-18,300,3
2022-07-18,301,11
2022-07-18,302,1
2022-07-18,303,4
2022-07-18,304,3
2022-07-18,305,0
2022-07-18,306,1
2022-07-18,307,2
2022-07-18,308,1
2022-07-25,277,2
2022-07-25,278,6
2022-07-25,279,3
2022-07-25,280,4
2022-07-25,281,4
2022-07-25,282,4
2022-07-25,283,4
2022-07-25,284,3
2022-07-25,285,1
2022-07-25,286,5
2022-07-25,287,1
2022-07-25,288,2
2022-07-25,289,2
2022-07-25,290,6
2022-07-25,291,8
2022-07-25,292,1
2022-07-25,293,2
2022-07-25,294,5
2022-07-25,295,1
2022-07-25,296,1
2022-07-25,297,4
2022-07-25,298,2
2022-07-25,299,4
2022-07-25,300,1
2022-07-25,301,4
2022-07-25,302,2
2022-07-25,303,2
2022-07-25,304,4
2022-07-25,305,0
2022-07-25,306,2
2022-07-25,307,3
2022-07-25,308,1
2022-08-01,277,1
2022-08-01,278,3
2022-08-01,279,1
2022-08-01,280,3
2022-08-01,281,2
2022-08-01,282,0
2022-08-01,283,3
2022-08-01,284,1
2022-08-01,285,1
2022-08-01,286,0
2022-08-01,287,3
2022-08-01,288,5
2022-08-01,289,1
2022-08-01,290,0
2022-08-01,291,3
2022-08-01,292,2
2022-08-01,293,3
2022-08-01,294,0
2022-08-01,295,1
2022-08-01,296,2
2022-08-01,297,0
2022-08-01,298,1
2022-08-01,299,1
2022-08-01,300,2
2022-08-01,301,4
2022-08-01,302,1
2022-08-01,303,0
2022-08-01,304,0
2022-08-01,305,1
2022-08-01,306,0
2022-08-01,307,3
2022-08-01,308,1
