date,district_id,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-02-24,288,4.142857142857143,-3.2857142857142856,-1.7142857142857142,-0.5714285714285714,-0.42857142857142855,0.42857142857142855
2020-02-24,289,4.571428571428571,0.42857142857142855,1.1428571428571428,0.5714285714285714,-1.0,0.2857142857142857
2020-02-24,290,-1.0,1.1428571428571428,-1.0,1.4285714285714286,0.8571428571428571,0.42857142857142855
2020-02-24,291,-2.5714285714285716,4.428571428571429,0.14285714285714285,-0.5714285714285714,1.2857142857142858,0.2857142857142857
2020-02-24,292,-1.7142857142857142,5.142857142857143,-1.2857142857142858,-2.2857142857142856,1.1428571428571428,0.2857142857142857
2020-02-24,293,1.8571428571428572,-1.1428571428571428,14.285714285714286,-0.2857142857142857,1.4285714285714286,0.42857142857142855
2020-02-24,294,1.1428571428571428,0.14285714285714285,-4.857142857142857,-0.2857142857142857,0.42857142857142855,0.42857142857142855
2020-02-24,295,1.1428571428571428,4.142857142857143,3.142857142857143,1.1428571428571428,1.8571428571428572,1.0
2020-02-24,296,-3.142857142857143,0.14285714285714285,-10.285714285714286,-5.428571428571429,1.5714285714285714,0.42857142857142855
2020-02-24,297,0.5714285714285714,-1.1428571428571428,-6.142857142857143,-0.14285714285714285,0.7142857142857143,0.2857142857142857
2020-02-24,298,2.7142857142857144,2.142857142857143,2.2857142857142856,-0.8571428571428571,0.8571428571428571,0.42857142857142855
2020-02-24,299,-5.857142857142857,0.7142857142857143,-1.5714285714285714,-4.285714285714286,1.0,0.42857142857142855
2020-02-24,300,-1.5714285714285714,2.857142857142857,4.857142857142857,-3.4285714285714284,-1.4285714285714286,0.5714285714285714
2020-02-24,301,-0.42857142857142855,5.0,-0.7142857142857143,-0.8571428571428571,0.0,0.2857142857142857
2020-02-24,302,5.571428571428571,1.4285714285714286,3.142857142857143,1.5714285714285714,2.0,0.2857142857142857
2020-02-24,303,2.2857142857142856,-0.42857142857142855,0.7142857142857143,-1.2857142857142858,0.0,0.14285714285714285
2020-02-24,304,-2.4285714285714284,2.142857142857143,7.0,-4.857142857142857,2.4285714285714284,0.14285714285714285
2020-02-24,305,-1.2857142857142858,1.7142857142857142,3.857142857142857,-5.714285714285714,0.14285714285714285,0.2857142857142857
2020-02-24,306,1.2857142857142858,1.4285714285714286,-2.5714285714285716,-3.857142857142857,-0.14285714285714285,0.2857142857142857
2020-02-24,307,-0.14285714285714285,2.5714285714285716,2.5714285714285716,-0.2857142857142857,0.7142857142857143,0.42857142857142855
2020-02-24,308,-2.7142857142857144,2.0,1.8571428571428572,-1.1428571428571428,2.142857142857143,1.0
2020-03-02,276,-5.0,-3.7142857142857144,-5.428571428571429,-7.428571428571429,1.0,
2020-03-02,277,1.1428571428571428,6.857142857142857,10.428571428571429,0.42857142857142855,0.5714285714285714,0.5714285714285714
2020-03-02,278,-4.0,7.428571428571429,-1.0,-2.142857142857143,0.8571428571428571,0.8571428571428571
2020-03-02,279,-0.8571428571428571,3.2857142857142856,4.428571428571429,0.14285714285714285,1.0,0.42857142857142855
2020-03-02,280,-3.142857142857143,8.428571428571429,2.7142857142857144,-3.4285714285714284,0.0,0.8571428571428571
2020-03-02,281,-2.857142857142857,4.857142857142857,-0.5714285714285714,-2.857142857142857,0.8571428571428571,0.8571428571428571
2020-03-02,282,-4.571428571428571,-4.142857142857143,-2.142857142857143,-5.285714285714286,-0.7142857142857143,1.2857142857142858
2020-03-02,283,-2.4285714285714284,5.857142857142857,7.428571428571429,-2.2857142857142856,1.0,0.5714285714285714
2020-03-02,284,-0.2857142857142857,8.714285714285714,2.857142857142857,-1.4285714285714286,0.8571428571428571,1.0
2020-03-02,285,0.0,6.428571428571429,9.285714285714286,-2.4285714285714284,1.7142857142857142,0.14285714285714285
2020-03-02,286,8.0,4.714285714285714,0.42857142857142855,2.142857142857143,0.7142857142857143,0.8571428571428571
2020-03-02,287,0.2857142857142857,4.0,10.857142857142858,-3.4285714285714284,0.0,0.8571428571428571
2020-03-02,288,-0.8571428571428571,-6.142857142857143,1.5714285714285714,-2.2857142857142856,-0.8571428571428571,1.5714285714285714
2020-03-02,289,6.142857142857143,1.0,-0.7142857142857143,-2.0,-1.0,0.5714285714285714
2020-03-02,290,-2.857142857142857,5.0,1.7142857142857142,-2.4285714285714284,0.14285714285714285,0.8571428571428571
2020-03-02,291,-4.285714285714286,6.0,8.428571428571429,-2.4285714285714284,1.1428571428571428,0.42857142857142855
2020-03-02,292,-3.5714285714285716,10.0,2.142857142857143,-11.714285714285714,1.1428571428571428,0.7142857142857143
2020-03-02,293,1.4285714285714286,-0.5714285714285714,-3.2857142857142856,-0.5714285714285714,0.5714285714285714,1.0
2020-03-02,294,-3.857142857142857,3.0,-5.142857142857143,3.142857142857143,-0.2857142857142857,1.1428571428571428
2020-03-02,295,-5.142857142857143,6.857142857142857,0.5714285714285714,-5.571428571428571,0.8571428571428571,1.5714285714285714
2020-03-02,296,-6.428571428571429,0.8571428571428571,-0.42857142857142855,-4.142857142857143,1.1428571428571428,1.2857142857142858
2020-03-02,297,-3.7142857142857144,-0.14285714285714285,-11.142857142857142,-1.7142857142857142,-0.5714285714285714,0.8571428571428571
2020-03-02,298,0.8571428571428571,3.2857142857142856,12.0,-0.5714285714285714,-0.2857142857142857,0.8571428571428571
2020-03-02,299,-8.571428571428571,4.571428571428571,2.7142857142857144,-6.571428571428571,0.2857142857142857,0.7142857142857143
2020-03-02,300,-5.714285714285714,5.142857142857143,2.0,-7.285714285714286,-1.2857142857142858,1.0
2020-03-02,301,6.571428571428571,7.571428571428571,4.142857142857143,-0.5714285714285714,0.2857142857142857,0.7142857142857143
2020-03-02,302,10.142857142857142,4.142857142857143,4.571428571428571,7.0,1.5714285714285714,0.8571428571428571
2020-03-02,303,-2.857142857142857,2.142857142857143,-3.0,-5.0,-0.8571428571428571,0.8571428571428571
2020-03-02,304,-3.0,5.571428571428571,10.142857142857142,-5.571428571428571,2.857142857142857,0.5714285714285714
2020-03-02,305,-8.142857142857142,1.0,-4.0,-9.714285714285714,-0.8571428571428571,1.4285714285714286
2020-03-02,306,2.857142857142857,3.4285714285714284,-2.0,-0.7142857142857143,-0.5714285714285714,0.2857142857142857
2020-03-02,307,-1.7142857142857142,3.4285714285714284,-1.1428571428571428,-3.0,-0.14285714285714285,1.0
2020-03-02,308,-8.857142857142858,-2.4285714285714284,-14.571428571428571,-7.142857142857143,0.8571428571428571,1.8571428571428572
2020-03-09,276,-25.714285714285715,-14.0,-26.285714285714285,-25.428571428571427,-16.6,
2020-03-09,277,0.0,18.857142857142858,14.571428571428571,-3.7142857142857144,-3.5714285714285716,2.0
2020-03-09,278,-9.857142857142858,16.714285714285715,13.0,-11.285714285714286,-7.571428571428571,4.285714285714286
2020-03-09,279,-3.7142857142857144,13.285714285714286,7.428571428571429,-10.285714285714286,-3.0,2.4285714285714284
2020-03-09,280,-7.428571428571429,20.571428571428573,15.142857142857142,-9.428571428571429,-5.285714285714286,3.2857142857142856
2020-03-09,281,-7.142857142857143,17.428571428571427,8.571428571428571,-12.857142857142858,-5.285714285714286,3.5714285714285716
2020-03-09,282,-22.571428571428573,-5.0,0.42857142857142855,-26.142857142857142,-15.0,6.285714285714286
2020-03-09,283,-9.0,15.285714285714286,15.428571428571429,-11.714285714285714,-3.857142857142857,3.0
2020-03-09,284,-6.142857142857143,19.285714285714285,10.142857142857142,-12.285714285714286,-5.285714285714286,3.5714285714285716
2020-03-09,285,-3.857142857142857,17.428571428571427,11.714285714285714,-11.714285714285714,-2.5714285714285716,2.857142857142857
2020-03-09,286,-7.285714285714286,15.571428571428571,-1.7142857142857142,-11.428571428571429,-6.142857142857143,3.4285714285714284
2020-03-09,287,-10.0,16.0,17.428571428571427,-16.714285714285715,-8.285714285714286,4.571428571428571
2020-03-09,288,-18.857142857142858,1.0,4.857142857142857,-18.571428571428573,-10.142857142857142,5.714285714285714
2020-03-09,289,-6.142857142857143,13.0,9.0,-14.142857142857142,-8.714285714285714,3.857142857142857
2020-03-09,290,-9.285714285714286,15.571428571428571,13.428571428571429,-10.857142857142858,-5.285714285714286,3.7142857142857144
2020-03-09,291,-10.0,15.428571428571429,7.571428571428571,-11.571428571428571,-4.0,2.4285714285714284
2020-03-09,292,-7.428571428571429,18.0,7.285714285714286,-20.714285714285715,-4.142857142857143,2.857142857142857
2020-03-09,293,-5.142857142857143,13.285714285714286,2.5714285714285716,-11.714285714285714,-4.571428571428571,3.5714285714285716
2020-03-09,294,-20.857142857142858,12.0,0.42857142857142855,-16.857142857142858,-13.571428571428571,6.0
2020-03-09,295,-21.714285714285715,14.428571428571429,2.0,-23.428571428571427,-10.571428571428571,5.833333333333333
2020-03-09,296,-12.428571428571429,9.142857142857142,4.166666666666667,-16.428571428571427,-5.857142857142857,4.285714285714286
2020-03-09,297,-13.0,11.0,-9.571428571428571,-17.428571428571427,-9.0,4.285714285714286
2020-03-09,298,-2.7142857142857144,14.714285714285714,16.428571428571427,-10.857142857142858,-7.0,3.5714285714285716
2020-03-09,299,-12.857142857142858,14.714285714285714,13.285714285714286,-16.142857142857142,-5.857142857142857,3.7142857142857144
2020-03-09,300,-14.0,19.285714285714285,16.285714285714285,-15.571428571428571,-7.714285714285714,3.142857142857143
2020-03-09,301,3.857142857142857,21.142857142857142,9.571428571428571,-12.571428571428571,-5.857142857142857,3.4285714285714284
2020-03-09,302,-6.142857142857143,14.571428571428571,18.428571428571427,-16.285714285714285,-5.428571428571429,4.285714285714286
2020-03-09,303,-10.857142857142858,8.714285714285714,-6.142857142857143,-19.857142857142858,-9.428571428571429,4.285714285714286
2020-03-09,304,-7.571428571428571,14.714285714285714,19.857142857142858,-15.142857142857142,-2.7142857142857144,3.142857142857143
2020-03-09,305,-20.0,7.571428571428571,-12.0,-22.571428571428573,-11.857142857142858,5.571428571428571
2020-03-09,306,2.0,14.285714285714286,0.14285714285714285,-10.0,-6.142857142857143,2.7142857142857144
2020-03-09,307,-5.0,14.714285714285714,12.285714285714286,-13.428571428571429,-9.857142857142858,5.142857142857143
2020-03-09,308,-27.571428571428573,-4.857142857142857,-29.714285714285715,-25.428571428571427,-11.285714285714286,6.571428571428571
2020-03-16,276,-79.0,-53.857142857142854,-75.71428571428571,-71.85714285714286,-63.8,
2020-03-16,277,-23.285714285714285,15.142857142857142,9.142857142857142,-30.428571428571427,-27.428571428571427,10.714285714285714
2020-03-16,278,-33.714285714285715,18.857142857142858,28.285714285714285,-42.285714285714285,-41.142857142857146,16.571428571428573
2020-03-16,279,-28.714285714285715,15.857142857142858,10.857142857142858,-38.57142857142857,-31.714285714285715,13.142857142857142
2020-03-16,280,-35.42857142857143,17.142857142857142,25.571428571428573,-36.42857142857143,-34.857142857142854,14.142857142857142
2020-03-16,281,-35.142857142857146,20.714285714285715,7.428571428571429,-45.42857142857143,-40.285714285714285,16.142857142857142
2020-03-16,282,-69.14285714285714,-28.428571428571427,-16.571428571428573,-68.85714285714286,-56.857142857142854,21.142857142857142
2020-03-16,283,-36.142857142857146,19.285714285714285,35.42857142857143,-43.714285714285715,-33.42857142857143,14.142857142857142
2020-03-16,284,-31.428571428571427,17.714285714285715,11.285714285714286,-42.142857142857146,-35.714285714285715,15.0
2020-03-16,285,-27.428571428571427,14.142857142857142,17.428571428571427,-36.57142857142857,-31.0,13.571428571428571
2020-03-16,286,-37.857142857142854,15.714285714285714,-8.571428571428571,-40.857142857142854,-38.57142857142857,15.285714285714286
2020-03-16,287,-48.142857142857146,13.714285714285714,18.0,-50.714285714285715,-46.142857142857146,18.857142857142858
2020-03-16,288,-57.0,-4.857142857142857,1.5714285714285714,-54.42857142857143,-50.857142857142854,20.714285714285715
2020-03-16,289,-34.142857142857146,10.571428571428571,16.571428571428573,-43.42857142857143,-44.0,17.285714285714285
2020-03-16,290,-38.42857142857143,15.571428571428571,17.714285714285715,-41.42857142857143,-34.714285714285715,14.428571428571429
2020-03-16,291,-33.42857142857143,15.0,3.142857142857143,-40.285714285714285,-31.142857142857142,12.714285714285714
2020-03-16,292,-30.857142857142858,17.571428571428573,10.285714285714286,-45.42857142857143,-31.0,13.714285714285714
2020-03-16,293,-27.142857142857142,11.857142857142858,7.0,-38.142857142857146,-32.857142857142854,13.285714285714286
2020-03-16,294,-61.285714285714285,-1.1428571428571428,-8.571428571428571,-62.714285714285715,-56.142857142857146,23.0
2020-03-16,295,-63.42857142857143,-2.4285714285714284,-12.142857142857142,-58.857142857142854,-50.57142857142857,20.8
2020-03-16,296,-44.857142857142854,9.857142857142858,7.333333333333333,-50.285714285714285,-40.57142857142857,16.714285714285715
2020-03-16,297,-50.857142857142854,8.571428571428571,-20.428571428571427,-58.142857142857146,-48.0,19.571428571428573
2020-03-16,298,-25.714285714285715,20.714285714285715,28.0,-41.857142857142854,-43.142857142857146,17.285714285714285
2020-03-16,299,-39.42857142857143,15.857142857142858,12.571428571428571,-47.42857142857143,-39.285714285714285,16.428571428571427
2020-03-16,300,-43.42857142857143,12.428571428571429,8.428571428571429,-43.57142857142857,-39.285714285714285,14.571428571428571
2020-03-16,301,-24.0,19.714285714285715,14.0,-41.714285714285715,-36.57142857142857,14.0
2020-03-16,302,-39.57142857142857,14.428571428571429,24.0,-50.0,-46.714285714285715,19.333333333333332
2020-03-16,303,-47.857142857142854,-3.142857142857143,-30.571428571428573,-56.57142857142857,-47.857142857142854,19.142857142857142
2020-03-16,304,-34.42857142857143,15.285714285714286,4.285714285714286,-45.0,-32.285714285714285,14.0
2020-03-16,305,-59.714285714285715,-5.428571428571429,-35.57142857142857,-57.0,-54.857142857142854,21.285714285714285
2020-03-16,306,-19.142857142857142,12.285714285714286,7.285714285714286,-35.0,-38.42857142857143,14.714285714285714
2020-03-16,307,-36.57142857142857,11.857142857142858,12.857142857142858,-48.42857142857143,-51.42857142857143,21.285714285714285
2020-03-16,308,-77.57142857142857,-33.0,-64.42857142857143,-69.0,-53.57142857142857,20.857142857142858
2020-03-23,276,-95.14285714285714,-80.71428571428571,-90.57142857142857,-91.0,-83.2,
2020-03-23,277,-69.0,-30.0,-1.5714285714285714,-60.857142857142854,-61.57142857142857,24.428571428571427
2020-03-23,278,-75.71428571428571,-28.142857142857142,17.714285714285715,-70.42857142857143,-72.0,29.428571428571427
2020-03-23,279,-75.85714285714286,-30.0,-8.571428571428571,-68.28571428571429,-64.42857142857143,26.0
2020-03-23,280,-74.85714285714286,-30.285714285714285,14.0,-66.42857142857143,-67.0,27.571428571428573
2020-03-23,281,-78.42857142857143,-27.0,-11.0,-73.28571428571429,-72.0,28.428571428571427
2020-03-23,282,-89.57142857142857,-58.57142857142857,-42.42857142857143,-88.0,-78.85714285714286,36.0
2020-03-23,283,-79.85714285714286,-27.714285714285715,23.428571428571427,-72.42857142857143,-66.28571428571429,27.285714285714285
2020-03-23,284,-73.71428571428571,-29.142857142857142,3.0,-70.71428571428571,-68.0,28.142857142857142
2020-03-23,285,-71.85714285714286,-31.428571428571427,-1.4285714285714286,-65.14285714285714,-64.0,26.428571428571427
2020-03-23,286,-79.14285714285714,-28.714285714285715,-30.0,-69.85714285714286,-68.42857142857143,28.142857142857142
2020-03-23,287,-78.57142857142857,-27.285714285714285,-4.0,-76.28571428571429,-72.85714285714286,30.571428571428573
2020-03-23,288,-84.71428571428571,-42.57142857142857,-33.57142857142857,-80.14285714285714,-77.14285714285714,36.6
2020-03-23,289,-73.85714285714286,-33.285714285714285,4.285714285714286,-71.42857142857143,-73.42857142857143,30.428571428571427
2020-03-23,290,-79.42857142857143,-34.0,4.285714285714286,-71.42857142857143,-68.57142857142857,28.0
2020-03-23,291,-77.71428571428571,-30.857142857142858,-25.714285714285715,-70.14285714285714,-65.14285714285714,26.285714285714285
2020-03-23,292,-75.14285714285714,-32.142857142857146,-3.142857142857143,-74.0,-65.0,26.428571428571427
2020-03-23,293,-72.71428571428571,-35.714285714285715,-9.428571428571429,-68.57142857142857,-65.85714285714286,26.714285714285715
2020-03-23,294,-86.14285714285714,-37.57142857142857,-29.857142857142858,-84.0,-79.57142857142857,36.666666666666664
2020-03-23,295,-87.71428571428571,-41.142857142857146,-38.42857142857143,-82.85714285714286,-74.85714285714286,33.2
2020-03-23,296,-82.14285714285714,-37.285714285714285,-1.5,-77.14285714285714,-72.14285714285714,31.333333333333332
2020-03-23,297,-83.14285714285714,-31.857142857142858,-38.57142857142857,-82.0,-74.85714285714286,33.0
2020-03-23,298,-70.14285714285714,-25.0,10.285714285714286,-71.14285714285714,-72.28571428571429,30.142857142857142
2020-03-23,299,-80.42857142857143,-30.285714285714285,-10.285714285714286,-75.71428571428571,-70.14285714285714,29.714285714285715
2020-03-23,300,-79.28571428571429,-35.285714285714285,-8.0,-73.42857142857143,-71.0,28.142857142857142
2020-03-23,301,-71.42857142857143,-30.571428571428573,4.428571428571429,-72.0,-70.57142857142857,27.571428571428573
2020-03-23,302,-79.42857142857143,-32.857142857142854,-11.428571428571429,-76.14285714285714,-76.14285714285714,34.2
2020-03-23,303,-80.42857142857143,-42.42857142857143,-51.857142857142854,-80.14285714285714,-74.42857142857143,31.857142857142858
2020-03-23,304,-79.42857142857143,-34.57142857142857,-16.428571428571427,-72.28571428571429,-65.28571428571429,27.142857142857142
2020-03-23,305,-84.42857142857143,-42.0,-60.57142857142857,-79.71428571428571,-79.71428571428571,33.142857142857146
2020-03-23,306,-66.42857142857143,-32.42857142857143,-6.0,-66.57142857142857,-70.71428571428571,28.571428571428573
2020-03-23,307,-78.0,-34.42857142857143,-17.428571428571427,-77.42857142857143,-78.0,34.0
2020-03-23,308,-94.42857142857143,-64.85714285714286,-81.85714285714286,-89.42857142857143,-77.0,35.0
2020-03-30,276,-95.71428571428571,-81.71428571428571,-91.28571428571429,-92.42857142857143,-83.8,
2020-03-30,277,-69.0,-32.42857142857143,22.0,-61.0,-64.71428571428571,25.571428571428573
2020-03-30,278,-75.14285714285714,-29.571428571428573,35.42857142857143,-71.14285714285714,-73.57142857142857,29.857142857142858
2020-03-30,279,-75.71428571428571,-31.571428571428573,3.0,-67.71428571428571,-66.71428571428571,27.142857142857142
2020-03-30,280,-76.71428571428571,-33.0,38.857142857142854,-67.71428571428571,-70.42857142857143,28.857142857142858
2020-03-30,281,-78.28571428571429,-29.428571428571427,2.0,-73.85714285714286,-73.71428571428571,29.142857142857142
2020-03-30,282,-90.0,-60.142857142857146,-36.0,-89.57142857142857,-79.42857142857143,36.8
2020-03-30,283,-79.71428571428571,-29.285714285714285,40.42857142857143,-73.57142857142857,-68.57142857142857,28.142857142857142
2020-03-30,284,-74.57142857142857,-30.857142857142858,17.142857142857142,-72.85714285714286,-71.28571428571429,29.0
2020-03-30,285,-71.42857142857143,-32.42857142857143,7.428571428571429,-65.57142857142857,-66.57142857142857,27.142857142857142
2020-03-30,286,-79.14285714285714,-31.714285714285715,-21.714285714285715,-70.0,-70.71428571428571,29.0
2020-03-30,287,-78.57142857142857,-28.714285714285715,12.0,-76.85714285714286,-74.0,30.714285714285715
2020-03-30,288,-85.85714285714286,-43.285714285714285,-13.714285714285714,-81.71428571428571,-78.42857142857143,37.6
2020-03-30,289,-74.0,-34.285714285714285,12.571428571428571,-72.0,-74.71428571428571,30.857142857142858
2020-03-30,290,-80.42857142857143,-36.285714285714285,13.428571428571429,-72.28571428571429,-71.42857142857143,29.142857142857142
2020-03-30,291,-77.85714285714286,-32.57142857142857,-14.285714285714286,-71.57142857142857,-68.0,27.0
2020-03-30,292,-76.57142857142857,-35.142857142857146,13.857142857142858,-82.85714285714286,-69.0,27.857142857142858
2020-03-30,293,-72.57142857142857,-35.142857142857146,0.42857142857142855,-70.71428571428571,-70.0,28.0
2020-03-30,294,-86.0,-38.857142857142854,-18.714285714285715,-84.85714285714286,-79.57142857142857,36.833333333333336
2020-03-30,295,-88.28571428571429,-42.714285714285715,-36.285714285714285,-84.71428571428571,-76.28571428571429,33.666666666666664
2020-03-30,296,-82.42857142857143,-38.0,21.333333333333332,-77.42857142857143,-74.57142857142857,32.5
2020-03-30,297,-83.42857142857143,-32.57142857142857,-34.57142857142857,-83.28571428571429,-76.28571428571429,33.42857142857143
2020-03-30,298,-69.85714285714286,-26.571428571428573,28.142857142857142,-72.14285714285714,-74.14285714285714,30.571428571428573
2020-03-30,299,-79.14285714285714,-31.571428571428573,-3.0,-76.85714285714286,-72.28571428571429,30.571428571428573
2020-03-30,300,-79.42857142857143,-37.0,12.428571428571429,-75.71428571428571,-73.71428571428571,29.0
2020-03-30,301,-68.71428571428571,-33.714285714285715,23.142857142857142,-74.14285714285714,-73.14285714285714,28.285714285714285
2020-03-30,302,-80.71428571428571,-34.285714285714285,-7.428571428571429,-77.42857142857143,-77.42857142857143,35.4
2020-03-30,303,-81.0,-42.57142857142857,-44.57142857142857,-82.0,-75.85714285714286,32.142857142857146
2020-03-30,304,-78.85714285714286,-37.0,-3.857142857142857,-71.71428571428571,-67.42857142857143,28.0
2020-03-30,305,-84.42857142857143,-45.57142857142857,-58.714285714285715,-80.0,-80.42857142857143,33.142857142857146
2020-03-30,306,-66.71428571428571,-34.0,11.714285714285714,-68.42857142857143,-73.14285714285714,29.428571428571427
2020-03-30,307,-78.85714285714286,-36.857142857142854,-10.0,-78.42857142857143,-78.85714285714286,34.42857142857143
2020-03-30,308,-94.85714285714286,-66.0,-80.14285714285714,-91.28571428571429,-78.14285714285714,36.2
2020-04-06,276,-97.14285714285714,-83.28571428571429,-90.85714285714286,-93.57142857142857,-86.75,
2020-04-06,277,-67.85714285714286,-35.0,28.714285714285715,-63.857142857142854,-68.85714285714286,26.714285714285715
2020-04-06,278,-77.0,-32.57142857142857,55.857142857142854,-71.42857142857143,-77.14285714285714,30.285714285714285
2020-04-06,279,-77.42857142857143,-35.42857142857143,14.142857142857142,-69.0,-71.42857142857143,28.142857142857142
2020-04-06,280,-77.28571428571429,-33.714285714285715,60.714285714285715,-69.14285714285714,-74.0,29.714285714285715
2020-04-06,281,-80.14285714285714,-32.57142857142857,8.142857142857142,-74.28571428571429,-77.0,29.857142857142858
2020-04-06,282,-91.14285714285714,-61.42857142857143,-29.142857142857142,-90.71428571428571,-80.42857142857143,34.166666666666664
2020-04-06,283,-80.57142857142857,-31.714285714285715,56.57142857142857,-74.42857142857143,-73.0,28.857142857142858
2020-04-06,284,-75.85714285714286,-33.42857142857143,31.0,-74.0,-75.0,30.0
2020-04-06,285,-71.85714285714286,-34.857142857142854,17.857142857142858,-66.28571428571429,-70.0,28.0
2020-04-06,286,-79.85714285714286,-32.42857142857143,-9.857142857142858,-70.14285714285714,-73.57142857142857,29.428571428571427
2020-04-06,287,-79.28571428571429,-30.857142857142858,27.571428571428573,-78.42857142857143,-76.85714285714286,31.142857142857142
2020-04-06,288,-86.28571428571429,-44.0,-3.142857142857143,-83.28571428571429,-80.28571428571429,37.6
2020-04-06,289,-75.0,-35.285714285714285,36.714285714285715,-73.14285714285714,-77.71428571428571,31.571428571428573
2020-04-06,290,-80.14285714285714,-37.285714285714285,25.285714285714285,-72.57142857142857,-75.57142857142857,29.714285714285715
2020-04-06,291,-78.57142857142857,-36.42857142857143,-8.857142857142858,-70.42857142857143,-72.71428571428571,28.142857142857142
2020-04-06,292,-80.0,-39.0,25.714285714285715,-85.85714285714286,-72.85714285714286,29.0
2020-04-06,293,-74.0,-37.57142857142857,8.142857142857142,-71.71428571428571,-74.0,28.857142857142858
2020-04-06,294,-87.42857142857143,-39.285714285714285,-10.714285714285714,-86.14285714285714,-80.71428571428571,36.833333333333336
2020-04-06,295,-89.71428571428571,-43.285714285714285,-31.142857142857142,-85.85714285714286,-78.0,33.0
2020-04-06,296,-83.28571428571429,-38.857142857142854,25.0,-77.85714285714286,-77.28571428571429,32.833333333333336
2020-04-06,297,-84.28571428571429,-33.714285714285715,-27.857142857142858,-84.57142857142857,-78.28571428571429,34.0
2020-04-06,298,-71.0,-27.0,44.42857142857143,-73.14285714285714,-76.85714285714286,31.285714285714285
2020-04-06,299,-78.57142857142857,-34.714285714285715,5.0,-77.28571428571429,-75.85714285714286,31.428571428571427
2020-04-06,300,-80.0,-37.42857142857143,29.571428571428573,-77.57142857142857,-76.28571428571429,30.0
2020-04-06,301,-69.14285714285714,-34.714285714285715,47.714285714285715,-74.14285714285714,-76.0,29.142857142857142
2020-04-06,302,-81.42857142857143,-35.42857142857143,-4.285714285714286,-77.28571428571429,-80.0,35.25
2020-04-06,303,-81.14285714285714,-44.42857142857143,-37.0,-83.42857142857143,-78.28571428571429,32.57142857142857
2020-04-06,304,-79.28571428571429,-40.0,5.428571428571429,-71.28571428571429,-72.42857142857143,29.0
2020-04-06,305,-85.42857142857143,-45.714285714285715,-54.857142857142854,-81.14285714285714,-82.0,33.42857142857143
2020-04-06,306,-66.71428571428571,-33.857142857142854,25.428571428571427,-69.71428571428571,-75.85714285714286,30.285714285714285
2020-04-06,307,-80.0,-38.42857142857143,0.14285714285714285,-79.57142857142857,-80.71428571428571,34.57142857142857
2020-04-06,308,-95.71428571428571,-67.0,-77.28571428571429,-92.57142857142857,-79.71428571428571,36.0
2020-04-13,276,-96.42857142857143,-80.42857142857143,-91.28571428571429,-92.28571428571429,-82.4,
2020-04-13,277,-64.57142857142857,-30.142857142857142,34.57142857142857,-60.42857142857143,-62.142857142857146,24.714285714285715
2020-04-13,278,-74.71428571428571,-29.142857142857142,57.142857142857146,-69.0,-72.0,28.428571428571427
2020-04-13,279,-74.14285714285714,-29.0,23.428571428571427,-65.71428571428571,-65.42857142857143,26.571428571428573
2020-04-13,280,-74.14285714285714,-29.428571428571427,54.57142857142857,-66.71428571428571,-67.57142857142857,27.714285714285715
2020-04-13,281,-77.28571428571429,-28.142857142857142,10.428571428571429,-72.28571428571429,-71.57142857142857,28.857142857142858
2020-04-13,282,-89.85714285714286,-57.857142857142854,-29.571428571428573,-89.0,-77.14285714285714,31.714285714285715
2020-04-13,283,-79.14285714285714,-28.285714285714285,57.142857142857146,-72.42857142857143,-66.71428571428571,27.428571428571427
2020-04-13,284,-72.85714285714286,-28.285714285714285,32.142857142857146,-71.28571428571429,-69.42857142857143,28.285714285714285
2020-04-13,285,-67.42857142857143,-29.428571428571427,18.714285714285715,-63.142857142857146,-64.0,26.428571428571427
2020-04-13,286,-78.0,-29.285714285714285,-12.857142857142858,-67.85714285714286,-68.42857142857143,28.285714285714285
2020-04-13,287,-77.28571428571429,-26.714285714285715,21.857142857142858,-76.28571428571429,-71.85714285714286,30.142857142857142
2020-04-13,288,-84.42857142857143,-41.857142857142854,-4.142857142857143,-81.42857142857143,-77.14285714285714,34.666666666666664
2020-04-13,289,-72.0,-32.42857142857143,33.42857142857143,-71.0,-73.0,30.0
2020-04-13,290,-77.57142857142857,-33.285714285714285,26.285714285714285,-70.57142857142857,-69.14285714285714,28.428571428571427
2020-04-13,291,-75.85714285714286,-31.714285714285715,-3.142857142857143,-67.71428571428571,-65.28571428571429,26.428571428571427
2020-04-13,292,-76.85714285714286,-34.42857142857143,37.0,-85.14285714285714,-66.42857142857143,27.142857142857142
2020-04-13,293,-70.85714285714286,-32.42857142857143,6.285714285714286,-69.42857142857143,-67.85714285714286,27.428571428571427
2020-04-13,294,-86.28571428571429,-37.142857142857146,-12.428571428571429,-84.57142857142857,-76.71428571428571,33.57142857142857
2020-04-13,295,-88.28571428571429,-39.57142857142857,-27.428571428571427,-83.42857142857143,-74.71428571428571,33.0
2020-04-13,296,-81.28571428571429,-36.285714285714285,2.6666666666666665,-76.14285714285714,-72.42857142857143,32.0
2020-04-13,297,-83.42857142857143,-31.571428571428573,-27.571428571428573,-83.0,-74.0,32.714285714285715
